"q","biteA","Mean_Annual_Seroprevalence","mean_popn_R0","param1"
"0.8",0.575,0.819623678687862,NA,0.8
"0.8",0.6,0.819422382138491,NA,0.8
"0.8",0.625,0.819223058686398,NA,0.8
"0.8",0.65,0.81902842899671,NA,0.8
"0.8",0.675,0.818838984205582,NA,0.8
"0.8",0.7,0.818653606531552,NA,0.8
"0.8",0.725,0.81847482399216,NA,0.8
"0.8",0.75,0.818300330649195,NA,0.8
"0.8",0.775,0.818129883637858,NA,0.8
"0.8",0.8,0.817963998436736,NA,0.8
"0.8",0.825,0.817803631984069,NA,0.8
"0.8",0.85,0.817647375214385,NA,0.8
"0.8",0.875,0.817495191910243,NA,0.8
"0.8",0.9,0.817346360318188,NA,0.8
"0.8",0.925,0.817200996927399,NA,0.8
"0.8",0.95,0.817060244565085,NA,0.8
"0.8",0.975,0.816922102531192,NA,0.8
"0.8",1,0.816786431064724,NA,0.8
"0.9",0.05,0.246559153697235,NA,0.9
"0.9",0.075,0.639368406561837,NA,0.9
"0.9",0.1,0.750248565143983,NA,0.9
"0.9",0.125,0.788108725725434,NA,0.9
"0.9",0.15,0.804865540775829,NA,0.9
"0.9",0.175,0.813282558510777,NA,0.9
"0.9",0.2,0.817776235790517,NA,0.9
"0.9",0.225,0.819969113354095,NA,0.9
"0.9",0.25,0.82086780284684,NA,0.9
"0.9",0.275,0.821133575247502,NA,0.9
"0.9",0.3,0.821115910492531,NA,0.9
"0.9",0.325,0.82096370878697,NA,0.9
"0.9",0.35,0.820747823618476,NA,0.9
"0.9",0.375,0.820503320194221,NA,0.9
"0.9",0.4,0.820246180693046,NA,0.9
"0.9",0.425,0.819986335801519,NA,0.9
"0.9",0.45,0.819725819391071,NA,0.9
"0.9",0.475,0.819470482076104,NA,0.9
"0.9",0.5,0.819220354562194,NA,0.9
"0.9",0.525,0.818975981603929,NA,0.9
"0.9",0.55,0.818741383460879,NA,0.9
"0.9",0.575,0.81851295467333,NA,0.9
"0.9",0.6,0.818292935418865,NA,0.9
"0.9",0.625,0.818078671841803,NA,0.9
"0.9",0.65,0.817871711954209,NA,0.9
"0.9",0.675,0.81767074282442,NA,0.9
"0.9",0.7,0.817474290675889,NA,0.9
"0.9",0.725,0.817283595680657,NA,0.9
"0.9",0.75,0.817098761724838,NA,0.9
"0.9",0.775,0.816919006893459,NA,0.9
"0.9",0.8,0.816744196238034,NA,0.9
"0.9",0.825,0.816575612717961,NA,0.9
"0.9",0.85,0.8164150452407,NA,0.9
"0.9",0.875,0.816256803649247,NA,0.9
"0.9",0.9,0.816102161978172,NA,0.9
"0.9",0.925,0.815951603583398,NA,0.9
"0.9",0.95,0.815803661975665,NA,0.9
"0.9",0.975,0.81565844284516,NA,0.9
"0.9",1,0.815518300157589,NA,0.9
"0.99",0.05,0.488392077681306,NA,0.99
"0.99",0.075,0.704092336018418,NA,0.99
"0.99",0.1,0.766563293012608,NA,0.99
"0.99",0.125,0.793494665122687,NA,0.99
"0.99",0.15,0.806674526895998,NA,0.99
"0.99",0.175,0.813620695098736,NA,0.99
"0.99",0.2,0.81743726698488,NA,0.99
"0.99",0.225,0.819263360184836,NA,0.99
"0.99",0.25,0.819926714525879,NA,0.99
