"q","biteA","Mean_Annual_Seroprevalence","param1","Persistence","mean_popn_R0","R0_when_q0","Persist_long","Persist_year"
"0.5",0.4,0.821581609517083,0.5,12385,2.66642408596833,1.99723108886473,"yes","yes"
"0.5",0.41,0.821567768069087,0.5,12385,2.7217002952667,2.03987364667378,"yes","yes"
"0.5",0.42,0.821548972116365,0.5,12386,2.77713760313212,2.08265153801022,"yes","yes"
"0.5",0.43,0.821523670246819,0.5,12386,2.83270601511584,2.12556908879044,"yes","yes"
"0.5",0.44,0.82149332455919,0.5,12386,2.88841080413374,2.16861767440627,"yes","yes"
"0.5",0.45,0.821458720667175,0.5,12387,2.9442485495688,2.21178994652835,"yes","yes"
"0.6",0.01,0.0183962897043192,0.6,0,0.77391212537904,0.76915604266102,"no","no"
"0.6",0.02,0.0190659186198588,0.6,62,0.790389866362369,0.773281598779576,"no","no"
"0.6",0.03,0.0197534856751833,0.6,305,0.813725491715679,0.780102590867436,"no","no"
"0.6",0.04,0.0207033309016763,0.6,727,0.841296739483684,0.78954945709425,"no","no"
"0.6",0.05,0.0220651308606604,0.6,1070,0.871588593410565,0.801530444827193,"no","no"
"0.6",0.06,0.0246200939906266,0.6,1803,0.903782637647805,0.815934919957535,"no","no"
"0.6",0.07,0.0313047657734246,0.6,2932,0.937513033876566,0.832638576033922,"no","no"
"0.6",0.08,0.069661674062664,0.6,3964,0.973734561173598,0.851507755221135,"no","no"
"0.6",0.09,0.192639882294389,0.6,9641,1.01532674150272,0.87240372974769,"no","no"
"0.6",0.1,0.422646468690276,0.6,12438,1.08642961417755,0.895191743451662,"yes","no"
"0.6",0.11,0.563734976268323,0.6,12418,1.15261470364658,0.919738168511114,"yes","no"
"0.6",0.12,0.658440284970898,0.6,12408,1.21949783569789,0.945901431644407,"yes","no"
"0.6",0.13,0.716087094546282,0.6,12401,1.28173457243358,0.973557606464564,"yes","no"
"0.6",0.14,0.750447503164037,0.6,12396,1.33916276916534,1.00258721053862,"yes","yes"
"0.6",0.15,0.77193976495566,0.6,12393,1.39337974886603,1.03287735991693,"yes","yes"
"0.6",0.16,0.786090717604671,0.6,12391,1.44588034173022,1.06432099147041,"yes","yes"
"0.6",0.17,0.79581471015745,0.6,12389,1.49756868130493,1.09681648507424,"yes","yes"
"0.6",0.18,0.802712518802746,0.6,12388,1.54892067932325,1.13026805437022,"yes","yes"
"0.6",0.19,0.807717705943971,0.6,12387,1.60019987754907,1.16458586218723,"yes","yes"
"0.6",0.2,0.811390563546483,0.6,12386,1.65154845832274,1.19968907648674,"yes","yes"
"0.6",0.21,0.814097541162986,0.6,12385,1.703043837633,1.23550556655838,"yes","yes"
